Time,air1,clotheswasher1,dishwasher1,furnace1,refrigerator1,solar,grid,Sum of Power,temperature
5/29/2018 2:30,0.001,0,0.001,0.405,0.124,0.01,0.769,0.541,76.92
5/29/2018 2:45,0.001,0,0,0.243,0.074,0.009,0.563,0.327,76.92
5/29/2018 3:00,0.865,0,0.001,0.577,0.017,0.009,1.69,1.469,75.68
5/29/2018 3:15,0.001,0,0,0.236,0.054,0.009,0.538,0.3,75.68
5/29/2018 3:30,0.002,0,0.001,0.555,0.137,0.011,0.929,0.706,75.68
5/29/2018 3:45,0.808,0,0,0.392,0.13,0.01,1.564,1.34,75.68
5/29/2018 4:00,0.002,0,0.001,0.487,0.122,0.01,0.853,0.622,73.76
5/29/2018 4:15,0.001,0,0,0.245,0.126,0.01,0.627,0.382,73.76
5/29/2018 4:30,0.002,0,0.001,0.574,0.266,0.01,1.073,0.853,73.76
5/29/2018 4:45,0.304,0,0,0.279,0.204,0.011,1.031,0.798,73.76
5/29/2018 5:00,0.491,0,0.001,0.528,0.13,0.01,1.365,1.16,72.68
5/29/2018 5:15,0.001,0,0,0.213,0.132,0.01,0.563,0.356,72.68
5/29/2018 5:30,0.002,0,0.001,0.531,0.13,0.01,1.015,0.674,72.68
5/29/2018 5:45,0.788,0,0,0.419,0.142,0.01,1.753,1.359,72.68
5/29/2018 6:00,0.002,0,0.001,0.464,0.136,0.018,0.971,0.621,71.84
5/29/2018 6:15,0.164,0,0.001,0.248,0.126,0.019,0.858,0.558,71.84
5/29/2018 6:30,0.95,0,0.001,0.609,0.14,0.022,1.882,1.722,71.84
5/29/2018 6:45,0.304,0,0.001,0.279,0.141,0.001,0.934,0.726,71.84
5/29/2018 7:00,0.629,0,0.001,0.531,0.139,-0.043,1.356,1.257,71.19
5/29/2018 7:15,0.001,0,0.001,0.213,0.137,-0.091,0.328,0.261,71.19
5/29/2018 7:30,0.002,0,0.001,0.533,0.125,-0.148,0.566,0.513,71.19
5/29/2018 7:45,0.001,0,0.001,0.214,0.127,-0.239,0.17,0.104,71.19
5/29/2018 8:00,0.002,0,0.001,0.588,0.135,-0.355,0.421,0.371,75.49
5/29/2018 8:15,0.001,0,0.001,0.213,0.135,-0.485,-0.067,-0.135,75.49
5/29/2018 8:30,0.002,0,0.001,0.588,0.131,-0.63,0.144,0.092,75.49
5/29/2018 8:45,0.001,0,0.001,0.213,0.121,-0.791,-0.383,-0.455,75.49
5/29/2018 9:00,0.002,0,0.001,0.607,0.035,-0.977,-0.274,-0.332,80.39
5/29/2018 9:15,0.001,0,0.001,0.219,0.017,-1.197,-0.879,-0.959,80.39
5/29/2018 9:30,0.002,0,0.001,0.598,0.128,-1.436,-0.648,-0.707,80.39
5/29/2018 9:45,0.002,0,0.001,0.229,0.137,-1.683,-1.231,-1.314,80.39
5/29/2018 10:00,0.002,0,0.001,0.556,0.125,-1.914,-1.163,-1.23,84.06
5/29/2018 10:15,0.002,0,0.001,0.238,0.122,-2.15,-1.699,-1.787,84.06
5/29/2018 10:30,0.002,0,0.001,0.546,0.132,-2.38,-1.624,-1.699,84.06
5/29/2018 10:45,0.002,0,0.001,0.246,0.134,-2.579,-2.088,-2.196,84.06
5/29/2018 11:00,0.003,0,0.001,0.526,0.13,-2.776,-1.638,-2.116,86.76
5/29/2018 11:15,0.002,0,0.001,0.254,0.121,-2.976,-2.505,-2.598,86.76
5/29/2018 11:30,0.003,0,0.001,0.515,0.018,-3.144,-2.522,-2.607,86.76
5/29/2018 11:45,0.002,0,0.001,0.261,0.017,-3.3,-2.919,-3.019,86.76
5/29/2018 12:00,0.003,0,0.001,0.496,0.128,-3.424,-2.711,-2.796,89.01
5/29/2018 12:15,0.002,0,0.001,0.269,0.137,-3.376,-2.872,-2.967,89.01
5/29/2018 12:30,0.003,0,0.001,0.486,0.125,-3.625,-2.923,-3.01,89.01
5/29/2018 12:45,0.002,0,0.001,0.277,0.123,-3.388,-2.889,-2.985,89.01
5/29/2018 13:00,0.003,0,0.001,0.494,0.133,-3.384,-2.671,-2.753,90.37
5/29/2018 13:15,0.002,0,0.001,0.286,0.239,-3.936,-3.313,-3.408,90.37
5/29/2018 13:30,0.003,0,0.001,0.485,0.222,-3.786,-2.989,-3.075,90.37
5/29/2018 13:45,0.002,0,0.001,0.293,0.137,-3.186,-2.663,-2.753,90.37
5/29/2018 14:00,0.003,0,0.001,0.439,0.134,-3.9,-3.233,-3.323,91.71
5/29/2018 14:15,0.002,0,0.001,0.301,0.13,-3.965,-3.436,-3.531,91.71
5/29/2018 14:30,0.003,0,0.001,0.43,0.128,-3.76,-3.109,-3.198,91.71
5/29/2018 14:45,0.002,0,0.001,0.308,0.124,-3.453,-2.921,-3.018,91.71
5/29/2018 15:00,0.002,0,0.001,0.47,0.114,-3.078,-2.408,-2.491,93.29
5/29/2018 15:15,0.002,0,0.001,0.316,0.128,-3.435,-2.895,-2.988,93.29
5/29/2018 15:30,0.003,0,0.001,0.463,0.138,-3.251,-2.561,-2.646,93.29
5/29/2018 15:45,0.002,0,0.001,0.325,0.134,-3.136,-2.58,-2.674,93.29
5/29/2018 16:00,0.003,0,0.001,0.47,0.124,-3.127,-2.445,-2.529,94.05
5/29/2018 16:15,0.002,0,0.001,0.332,0.129,-2.895,-2.342,-2.431,94.05
5/29/2018 16:30,0.002,0,0.001,0.458,0.135,-2.763,-2.081,-2.167,94.05
5/29/2018 16:45,2.372,0,0.001,0.642,0.136,-2.548,0.745,0.603,94.05
5/29/2018 17:00,2.657,0,0.001,0.646,0.132,-2.381,1.116,1.055,94.42
5/29/2018 17:15,2.641,0,0.001,0.646,0.121,-2.148,1.302,1.261,94.42
5/29/2018 17:30,2.642,0,0.001,0.648,0.052,-1.848,1.584,1.495,94.42
5/29/2018 17:45,2.625,0,0.001,0.647,0.017,-1.492,1.908,1.798,94.42
5/29/2018 18:00,2.602,0,0.001,0.648,0.117,-1.255,2.189,2.113,94.38
5/29/2018 18:15,1.135,0,0.001,0.435,0.133,-1.042,0.755,0.662,94.38
5/29/2018 18:30,2.18,0,0.001,0.618,0.122,-0.861,2.102,2.06,94.38
5/29/2018 18:45,1.874,0,0.001,0.527,0.122,-0.318,2.25,2.206,94.38
5/29/2018 19:00,0.867,0,0.001,0.398,0.131,-0.161,1.29,1.236,93.29
5/29/2018 19:15,2.433,0,0.001,0.655,0.133,-0.105,3.156,3.117,93.29
5/29/2018 19:30,0.822,0,0.001,0.369,0.124,-0.059,1.464,1.257,93.29
5/29/2018 19:45,1.101,0,0.001,0.445,0.08,-0.021,1.822,1.606,93.29
5/29/2018 20:00,1.253,0,0.001,0.431,0.019,0.014,1.997,1.718,90.95
5/29/2018 20:15,0.139,0,0.001,0.276,0.111,0.034,0.791,0.561,90.95
5/29/2018 20:30,1.574,0,0.001,0.539,0.138,0.02,2.424,2.272,90.95
5/29/2018 20:45,1.266,0,0.001,0.493,0.133,0.02,2.026,1.913,90.95
5/29/2018 21:00,0.857,0,0.001,0.411,0.123,0.011,1.564,1.403,86.56
5/29/2018 21:15,2.403,0,0.001,0.659,0.1,0.009,3.492,3.172,86.56
5/29/2018 21:30,2.398,0,0.001,0.664,0.018,0.007,3.75,3.088,86.56
5/29/2018 21:45,2.384,0,0.001,0.661,0.1,0.008,3.781,3.154,86.56
5/29/2018 22:00,2.367,0,0.001,0.664,0.136,0.008,3.675,3.176,84.59
5/29/2018 22:15,1.149,0,0.001,0.475,0.176,0.01,2.31,1.811,84.59
5/29/2018 22:30,1.889,0,0.001,0.623,0.309,0.008,3.051,2.83,84.59
5/29/2018 22:45,1.719,0,0.001,0.547,0.108,0.008,2.523,2.383,84.59
5/29/2018 23:00,0.767,0,0.001,0.404,0.134,0.01,1.474,1.316,83.44
5/29/2018 23:15,1.849,0,0.001,0.627,0.129,0.01,2.759,2.616,83.44
5/29/2018 23:30,1.286,0,0.001,0.47,0.126,0.011,2.021,1.894,83.44
5/29/2018 23:45,0.503,0,0.001,0.357,0.121,0.009,1.126,0.991,83.44
5/30/2018 0:00,1.024,0,0.001,0.467,0.111,0.01,1.742,1.613,81.25
5/30/2018 0:15,1.246,0,0.001,0.514,0.091,0.009,1.988,1.861,81.25
5/30/2018 0:30,0.719,0,0,0.36,0.001,0.01,1.228,1.09,81.25
5/30/2018 0:45,0.468,0,0,0.355,0.001,0.01,0.975,0.834,81.25
5/30/2018 1:00,1.073,0,0.001,0.481,0.001,0.011,1.697,1.567,79.09
5/30/2018 1:15,0.001,0,0.001,0.355,0.105,0.01,0.919,0.472,79.09
5/30/2018 1:30,1.017,0,0.001,0.471,0.121,0.01,2.055,1.62,79.09
5/30/2018 1:45,1.01,0,0.001,0.481,0.121,0.009,1.75,1.622,79.09
5/30/2018 2:00,0.313,0,0,0.278,0.118,0.009,0.857,0.718,77.09
5/30/2018 2:15,0.741,0,0.001,0.417,0.107,0.011,1.407,1.277,77.09
5/30/2018 2:30,1.047,0,0.001,0.453,0.017,0.009,1.657,1.527,77.09
5/30/2018 2:45,0.001,0,0.001,0.335,0.001,0.01,0.488,0.348,77.09
5/30/2018 3:00,0.946,0,0.001,0.463,0.001,0.009,1.551,1.42,75.79
5/30/2018 3:15,0.001,0,0,0.323,0.042,0.01,0.516,0.376,75.79
5/30/2018 3:30,0.943,0,0.001,0.464,0.12,0.01,1.666,1.538,75.79
5/30/2018 3:45,0.001,0,0.001,0.321,0.12,0.009,0.589,0.452,75.79
5/30/2018 4:00,0.886,0,0.001,0.453,0.12,0.01,1.598,1.47,74.51
5/30/2018 4:15,0.001,0,0,0.357,0.109,0.01,0.615,0.477,74.51
5/30/2018 4:30,0.879,0,0.001,0.451,0.044,0.009,1.515,1.384,74.51
5/30/2018 4:45,0.001,0,0,0.357,0.001,0.011,0.51,0.37,74.51
5/30/2018 5:00,0.878,0,0.001,0.452,0.002,0.01,1.491,1.343,73.75
5/30/2018 5:15,0.001,0,0,0.32,0.087,0.009,0.675,0.417,73.75
5/30/2018 5:30,0.001,0,0,0.211,0.135,0.009,0.787,0.356,73.75
5/30/2018 5:45,0.002,0,0.001,0.499,0.138,0.01,0.981,0.65,73.75
5/30/2018 6:00,0.001,0,0,0.213,0.14,0.018,0.756,0.372,73.73
5/30/2018 6:15,0.002,0.181,0.056,0.506,0.128,0.02,1.269,0.893,73.73
5/30/2018 6:30,0.003,0.099,0.926,0.207,0.131,0.026,1.813,1.392,73.73
5/30/2018 6:45,0.002,0,0.332,0.506,0.137,0,1.315,0.977,73.73
5/30/2018 7:00,0.002,0,0.131,0.212,0.138,-0.035,0.804,0.448,73.92
5/30/2018 7:15,0.003,-0.001,1.045,0.589,0.138,-0.109,2.016,1.665,73.92
5/30/2018 7:30,0.003,-0.002,0.925,0.209,0.13,-0.204,1.267,1.061,73.92
5/30/2018 7:45,0.002,0,0.106,0.589,0.123,-0.304,0.728,0.516,73.92
5/30/2018 8:00,0.001,0,0.001,0.219,0.132,-0.404,0.175,-0.051,75.4
5/30/2018 8:15,0.002,0,0.001,0.539,0.136,-0.505,0.388,0.173,75.4
5/30/2018 8:30,0.001,0,0.001,0.23,0.183,-0.567,0.075,-0.152,75.4
5/30/2018 8:45,0.002,0,0.001,0.532,0.303,-0.682,0.371,0.156,75.4
5/30/2018 9:00,0.001,0,0.001,0.238,0.121,-0.733,-0.142,-0.372,77.62
5/30/2018 9:15,0.002,0,0.001,0.502,0.137,-0.847,0.013,-0.205,77.62
5/30/2018 9:30,0.002,0,0.001,0.247,0.152,-1.213,-0.463,-0.811,77.62
5/30/2018 9:45,0.003,0.183,0.001,0.495,0.155,-1.998,-0.903,-1.161,77.62
5/30/2018 10:00,0.002,0.31,0.001,0.256,0.15,-2.19,-1.21,-1.471,80.43
5/30/2018 10:15,0.003,0.116,0.001,0.487,0.136,-2.853,-1.834,-2.11,80.43
5/30/2018 10:30,0.002,0,0.001,0.264,0.141,-1.432,-0.777,-1.024,80.43
5/30/2018 10:45,0.003,0,0.001,0.477,0.144,-2.365,-1.418,-1.74,80.43
5/30/2018 11:00,0.002,0,0.001,0.274,0.143,-2.901,-2.127,-2.481,83.74
5/30/2018 11:15,0.003,0,0.001,0.496,0.141,-3.073,-2.088,-2.432,83.74
5/30/2018 11:30,0.003,0,0.001,0.282,0.13,-3.118,-2.349,-2.702,83.74
5/30/2018 11:45,0.003,0,0.001,0.484,0.132,-3.364,-2.393,-2.744,83.74
5/30/2018 12:00,0.003,0,0.001,0.29,0.139,-3.504,-2.701,-3.071,86.17
5/30/2018 12:15,0.003,0,0.001,0.472,0.14,-3.613,-2.572,-2.997,86.17
5/30/2018 12:30,0.003,0,0.001,0.297,0.133,-3.722,-2.846,-3.288,86.17
5/30/2018 12:45,0.003,0,0.001,0.465,0.125,-3.8,-2.818,-3.206,86.17
5/30/2018 13:00,0.003,0,0.001,0.306,0.134,-3.838,-2.652,-3.394,88.76
5/30/2018 13:15,0.003,0,0.001,0.437,0.144,-3.902,-3.071,-3.317,88.76
5/30/2018 13:30,0.003,0,0.001,0.314,0.144,-3.882,-3.18,-3.42,88.76
5/30/2018 13:45,0.003,0,0.001,0.425,0.142,-3.819,-3.013,-3.248,88.76
5/30/2018 14:00,0.002,0,0.001,0.321,0.131,-3.87,-3.174,-3.415,90.79
5/30/2018 14:15,0.003,0,0.001,0.477,0.126,-3.778,-2.938,-3.171,90.79
5/30/2018 14:30,0.002,0,0.001,0.329,0.136,-3.744,-3.036,-3.276,90.79
5/30/2018 14:45,0.003,0,0.001,0.468,0.138,-3.624,-2.73,-3.014,90.79
5/30/2018 15:00,2.328,0,0.001,0.655,0.14,-3.552,0.258,-0.428,92.7
5/30/2018 15:15,2.666,0,0.001,0.661,0.138,-3.427,0.671,0.039,92.7
5/30/2018 15:30,2.657,-0.001,0.001,0.66,0.125,-3.317,1.092,0.125,92.7
5/30/2018 15:45,1.564,-0.001,0.001,0.518,0.135,-3.13,0.001,-0.913,92.7
5/30/2018 16:00,2.281,-0.001,0.001,0.593,0.136,-2.985,0.702,0.025,94.11
5/30/2018 16:15,1.309,0,0.001,0.47,0.147,-2.858,-0.452,-0.931,94.11
5/30/2018 16:30,1.573,0.017,0.001,0.515,0.38,-2.725,0.162,-0.239,94.11
5/30/2018 16:45,2.524,0.278,0.001,0.623,0.102,-2.563,1.463,0.965,94.11
5/30/2018 17:00,1.132,0.169,0.001,0.436,0.149,-2.408,0.612,-0.521,94.66
5/30/2018 17:15,2.669,-0.002,0.001,0.656,0.147,-2.21,2.935,1.261,94.66
5/30/2018 17:30,1.479,0,0.001,0.496,0.147,-1.904,0.904,0.219,94.66
5/30/2018 17:45,2.572,0,0.001,0.648,0.145,-1.511,2.266,1.855,94.66
5/30/2018 18:00,1.322,0,0.001,0.454,0.133,-1.239,0.817,0.671,94.71
5/30/2018 18:15,1.372,0,0.001,0.479,0.137,-1.057,1.055,0.932,94.71
5/30/2018 18:30,2.582,0,0.001,0.647,0.14,-0.89,2.792,2.48,94.71
5/30/2018 18:45,1.266,0,0.001,0.47,0.139,-0.332,2.023,1.544,94.71
5/30/2018 19:00,1.107,0,0.001,0.444,0.14,-0.169,2.109,1.523,93.39
5/30/2018 19:15,1.977,0,0.001,0.601,0.129,-0.12,3.054,2.588,93.39
5/30/2018 19:30,1.258,0,0.001,0.43,0.126,-0.072,2.193,1.743,93.39
5/30/2018 19:45,0.889,-0.001,0.001,0.41,0.133,-0.033,2.373,1.399,93.39
5/30/2018 20:00,1.345,0,0.001,0.496,0.137,0.009,2.207,1.988,89.88
5/30/2018 20:15,1.519,0,0.001,0.53,0.137,0.033,2.386,2.22,89.88
5/30/2018 20:30,0.89,0,0.001,0.461,0.132,0.02,1.673,1.504,89.88
5/30/2018 20:45,0.509,0,0.001,0.346,0.122,0.02,1.184,0.998,89.88
5/30/2018 21:00,1.278,0,0.001,0.494,0.127,0.01,2.241,1.91,86.91
5/30/2018 21:15,0.872,0,0.001,0.374,0.133,0.008,1.79,1.388,86.91
5/30/2018 21:30,0.497,0,0.001,0.42,0.133,0.009,1.247,1.06,86.91
5/30/2018 21:45,1.138,0,0.001,0.474,0.122,0.009,1.935,1.744,86.91
5/30/2018 22:00,0.001,0,0.001,0.341,0.065,0.01,0.623,0.418,84.22
5/30/2018 22:15,0.816,0,0.001,0.394,0.017,0.01,1.438,1.238,84.22
5/30/2018 22:30,0.001,0,0.001,0.362,0.094,0.009,0.672,0.467,84.22
5/30/2018 22:45,0.001,0,0,0.223,0.138,0.009,0.579,0.371,84.22
5/30/2018 23:00,0.002,0,0.001,0.481,0.128,0.01,0.82,0.622,81.73
5/30/2018 23:15,0.326,0,0.001,0.278,0.122,0.009,0.941,0.736,81.73
5/30/2018 23:30,0.519,0,0.001,0.485,0.131,0.01,1.342,1.146,81.73
5/30/2018 23:45,0.001,0,0,0.271,0.134,0.01,0.624,0.416,81.73
5/31/2018 0:00,0.735,0,0.001,0.503,0.133,0.01,1.576,1.382,79.31
5/31/2018 0:15,0.001,0,0.001,0.261,0.122,0.01,0.602,0.395,79.31
5/31/2018 0:30,0.7,0,0.001,0.629,0.123,0.009,1.653,1.462,79.31
5/31/2018 0:45,0.071,0,0,0.273,0.379,0.009,0.937,0.732,79.31
5/31/2018 1:00,0.001,0,0.001,0.392,0.1,0.01,0.708,0.504,77.32
5/31/2018 1:15,0.817,0,0.001,0.428,0.127,0.009,1.576,1.382,77.32
5/31/2018 1:30,0.001,0,0.001,0.372,0.13,0.009,0.714,0.513,77.32
5/31/2018 1:45,0.219,0,0.001,0.257,0.126,0.009,0.817,0.612,77.32
5/31/2018 2:00,0.599,0,0.001,0.505,0.125,0.01,1.431,1.24,76.74
5/31/2018 2:15,0.001,0,0.001,0.261,0.116,0.01,0.595,0.389,76.74
5/31/2018 2:30,0.363,0,0.001,0.619,0.112,0.009,1.297,1.104,76.74
5/31/2018 2:45,0.502,0,0.001,0.365,0.132,0.009,1.207,1.009,76.74
5/31/2018 3:00,0.001,0,0.001,0.33,0.133,0.009,0.677,0.474,76.22
5/31/2018 3:15,0.553,0,0.001,0.33,0.122,0.009,1.216,1.015,76.22
5/31/2018 3:30,0.31,0,0.001,0.485,0.059,0.011,1.063,0.866,76.22
5/31/2018 3:45,0.001,0,0,0.235,0.017,0.009,0.475,0.262,76.22
5/31/2018 4:00,0.076,0,0.001,0.534,0.095,0.009,0.913,0.715,76.11
5/31/2018 4:15,0.736,0,0.001,0.416,0.136,0.009,1.493,1.298,76.11
5/31/2018 4:30,0.001,0,0.001,0.409,0.124,0.01,0.746,0.545,76.11
5/31/2018 4:45,0.001,0,0.001,0.245,0.121,0.01,0.585,0.378,76.11
5/31/2018 5:00,0.859,0,0.001,0.639,0.132,0.009,1.867,1.64,75.97
5/31/2018 5:15,0.001,0,0,0.217,0.134,0.009,0.746,0.361,75.97
5/31/2018 5:30,0.002,0,0.001,0.543,0.127,0.009,1.026,0.682,75.97
5/31/2018 5:45,0.854,0,0.001,0.44,0.103,0.009,1.769,1.407,75.97
5/31/2018 6:00,0.002,0,0.001,0.417,0.016,0.019,0.712,0.455,75.51
5/31/2018 6:15,0.783,0,0,0.38,0.024,0.019,1.429,1.206,75.51
5/31/2018 6:30,0.023,0,0.001,0.476,0.137,0.022,0.86,0.659,75.51
5/31/2018 6:45,0.001,0,0.001,0.226,0.132,-0.006,0.631,0.354,75.51
5/31/2018 7:00,0.945,0,0.001,0.605,0.129,-0.081,1.681,1.599,75.51
5/31/2018 7:15,0.001,0,0.001,0.214,0.136,-0.147,0.27,0.205,75.51
5/31/2018 7:30,0.002,0,0.001,0.525,0.131,-0.223,0.489,0.436,75.51
5/31/2018 7:45,0.001,0,0.001,0.213,0.121,-0.281,0.121,0.055,75.51
5/31/2018 8:00,0.002,0,0.001,0.525,0.042,-0.323,0.303,0.247,76.47
5/31/2018 8:15,0.001,0,0.001,0.213,0.017,-0.451,-0.147,-0.219,76.47
5/31/2018 8:30,0.002,0,0.001,0.597,0.12,-0.588,0.183,0.132,76.47
5/31/2018 8:45,0.001,0,0.001,0.213,0.134,-0.68,-0.261,-0.331,76.47
5/31/2018 9:00,0.002,0,0.001,0.595,0.124,-0.711,0.063,0.011,78.8
5/31/2018 9:15,0.001,0,0.001,0.213,0.125,-1.191,-0.774,-0.851,78.8
5/31/2018 9:30,0.002,0,0.001,0.607,0.133,-0.69,0.105,0.053,78.8
5/31/2018 9:45,0.001,0,0.001,0.219,0.134,-0.653,-0.229,-0.298,78.8
5/31/2018 10:00,0.002,0,0.001,0.599,0.32,-1.222,-0.244,-0.3,81.51
5/31/2018 10:15,0.001,0,0.001,0.228,0.154,-1.01,-0.551,-0.626,81.51
5/31/2018 10:30,0.002,0,0.001,0.592,0.127,-1.958,-1.171,-1.236,81.51
5/31/2018 10:45,0.001,0,0.001,0.236,0.132,-1.334,-0.886,-0.964,81.51
5/31/2018 11:00,0.002,0,0.001,0.582,0.129,-2.341,-1.557,-1.627,84.2
5/31/2018 11:15,0.002,0,0.001,0.245,0.127,-1.741,-1.287,-1.366,84.2
5/31/2018 11:30,0.002,0,0.001,0.563,0.118,-2.847,-2.087,-2.163,84.2
5/31/2018 11:45,0.002,0,0.001,0.255,0.111,-3.178,-2.713,-2.809,84.2
5/31/2018 12:00,0.003,0,0.001,0.554,0.126,-3.518,-2.752,-2.834,87.25
5/31/2018 12:15,0.002,0,0.001,0.263,0.136,-3.576,-3.079,-3.174,87.25
5/31/2018 12:30,0.003,0,0.001,0.553,0.133,-3.683,-2.909,-2.993,87.25
5/31/2018 12:45,0.002,0,0.001,0.27,0.123,-3.781,-3.285,-3.385,87.25
5/31/2018 13:00,0.003,0,0.001,0.541,0.068,-3.843,-3.144,-3.23,89.21
5/31/2018 13:15,0.002,0,0.001,0.276,0.017,-3.88,-3.486,-3.584,89.21
5/31/2018 13:30,0.003,0,0.001,0.477,0.106,-3.899,-3.226,-3.312,89.21
5/31/2018 13:45,0.002,0,0.001,0.285,0.137,-3.843,-3.319,-3.418,89.21
5/31/2018 14:00,0.003,0,0.001,0.467,0.125,-3.873,-3.189,-3.277,91.25
5/31/2018 14:15,0.002,0,0.001,0.294,0.124,-3.834,-3.318,-3.413,91.25
5/31/2018 14:30,0.003,0,0.001,0.518,0.133,-3.744,-3.004,-3.089,91.25
5/31/2018 14:45,0.002,0,0.001,0.301,0.135,-3.593,-3.058,-3.154,91.25
5/31/2018 15:00,0.003,0,0.001,0.508,0.128,-3.494,-2.77,-2.854,93.62
5/31/2018 15:15,0.002,0,0.001,0.308,0.12,-3.383,-2.858,-2.952,93.62
5/31/2018 15:30,0.003,0,0.001,0.471,0.017,-3.264,-2.686,-2.772,93.62
5/31/2018 15:45,0.002,0,0.001,0.315,0.03,-3.106,-2.662,-2.758,93.62
5/31/2018 16:00,0.003,0,0.001,0.461,0.138,-2.969,-2.283,-2.366,95.07
5/31/2018 16:15,0.002,0,0.001,0.323,0.134,-2.847,-2.298,-2.387,95.07
5/31/2018 16:30,1.88,0,0.001,0.517,0.123,-2.702,-0.12,-0.181,95.07
5/31/2018 16:45,2.698,0,0.001,0.647,0.126,-2.549,1.029,0.923,95.07
5/31/2018 17:00,2.698,0,0.001,0.647,0.132,-2.383,1.277,1.095,96.17
5/31/2018 17:15,2.696,0,0.001,0.649,0.133,-2.176,1.754,1.303,96.17
5/31/2018 17:30,2.683,0,0.001,0.648,0.126,-1.81,2.057,1.648,96.17
5/31/2018 17:45,2.533,0,0.001,0.648,0.115,-1.486,2.15,1.811,96.17
5/31/2018 18:00,1.339,0,0.001,0.443,0.016,-1.224,0.744,0.575,95.83
5/31/2018 18:15,2.044,0,0.001,0.587,0.018,-1.043,1.702,1.607,95.83
5/31/2018 18:30,2.093,0,0.001,0.555,0.134,-0.891,1.938,1.892,95.83
5/31/2018 18:45,1.082,0,0.001,0.429,0.137,-0.355,1.373,1.294,95.83
5/31/2018 19:00,2.485,0,0.001,0.628,0.125,-0.178,3.097,3.061,94.35
5/31/2018 19:15,0.802,0,0.001,0.388,0.321,-0.121,1.444,1.391,94.35
5/31/2018 19:30,1.336,0,0.001,0.484,0.156,-0.072,1.953,1.905,94.35
5/31/2018 19:45,1.972,0,0.001,0.601,0.126,-0.03,2.709,2.67,94.35
5/31/2018 20:00,0.695,0,0.001,0.332,0.131,0.009,1.225,1.168,91.13
5/31/2018 20:15,0.853,0,0.001,0.405,0.127,0.034,1.473,1.42,91.13
5/31/2018 20:30,1.46,0,0.001,0.519,0.126,0.019,2.171,2.125,91.13
5/31/2018 20:45,0.886,0,0.001,0.512,0.128,0.019,1.688,1.546,91.13
5/31/2018 21:00,0.343,0,0.001,0.315,0.135,0.01,0.925,0.804,87.48
5/31/2018 21:15,1.262,0,0.001,0.49,0.138,0.008,2.182,1.899,87.48
5/31/2018 21:30,0.551,0,0.001,0.312,0.137,0.008,1.314,1.009,87.48
5/31/2018 21:45,0.647,0,0.001,0.377,0.139,0.009,1.387,1.173,87.48
5/31/2018 22:00,1.285,0,0.001,0.505,0.137,0.008,2.388,1.936,84.35
5/31/2018 22:15,0.336,0,0.001,0.384,0.124,0.008,1.5,0.853,84.35
5/31/2018 22:30,0.784,0,0.001,0.41,0.122,0.008,1.912,1.325,84.35
5/31/2018 22:45,1.162,0,0.001,0.504,0.133,0.008,2.195,1.808,84.35
5/31/2018 23:00,0.001,0,0.001,0.233,0.134,0.009,0.547,0.378,81.81
5/31/2018 23:15,0.002,0,0.001,0.453,0.135,0.01,0.736,0.601,81.81
5/31/2018 23:30,0.892,0,0.001,0.439,0.123,0.01,1.598,1.465,81.81
5/31/2018 23:45,0.001,0,0.001,0.373,0.075,0.009,0.597,0.459,81.81
6/1/2018 0:00,0.833,0,0.001,0.428,0.017,0.009,1.421,1.288,79.85
6/1/2018 0:15,0.001,0,0.001,0.381,0.079,0.009,0.607,0.471,79.85
6/1/2018 0:30,0.001,0,0.001,0.269,0.138,0.009,0.555,0.418,79.85
6/1/2018 0:45,0.127,0,0.001,0.507,0.13,0.01,0.903,0.775,79.85
6/1/2018 1:00,0.698,0,0.001,0.403,0.122,0.01,1.363,1.234,77.76
6/1/2018 1:15,0.001,0,0,0.379,0.128,0.009,0.653,0.517,77.76
6/1/2018 1:30,0.654,0,0,0.347,0.133,0.009,1.276,1.143,77.76
6/1/2018 1:45,0.165,0,0,0.452,0.133,0.009,0.891,0.759,77.76
6/1/2018 2:00,0.001,0,0,0.233,0.122,0.009,0.505,0.365,76.7
6/1/2018 2:15,0.818,0,0.001,0.618,0.057,0.011,1.627,1.505,76.7
6/1/2018 2:30,0.001,0,0.001,0.211,0.017,0.009,0.383,0.239,76.7
6/1/2018 2:45,0.002,0,0.001,0.505,0.077,0.01,0.726,0.595,76.7
6/1/2018 3:00,0.864,0,0.001,0.44,0.137,0.009,1.579,1.451,76.88
6/1/2018 3:15,0.001,0,0.001,0.382,0.127,0.009,0.654,0.52,76.88
6/1/2018 3:30,0.001,0,0.001,0.253,0.121,0.01,0.525,0.386,76.88
6/1/2018 3:45,0.865,0,0.001,0.585,0.13,0.009,1.713,1.59,76.88
6/1/2018 4:00,0.001,0,0.001,0.245,0.269,0.009,0.661,0.525,77.06
6/1/2018 4:15,0.002,0,0.001,0.544,0.204,0.009,0.887,0.76,77.06
6/1/2018 4:30,0.822,0,0.001,0.401,0.13,0.009,1.492,1.363,77.06
6/1/2018 4:45,0.002,0,0.001,0.481,0.133,0.011,0.757,0.628,77.06
6/1/2018 5:00,0.001,0,0,0.261,0.129,0.009,0.566,0.4,77.47
6/1/2018 5:15,0.318,0,0.001,0.617,0.127,0.01,1.222,1.073,77.47
6/1/2018 5:30,0.501,0,0,0.361,0.121,0.009,1.152,0.992,77.47
6/1/2018 5:45,0.002,0,0.001,0.459,0.111,0.009,0.762,0.582,77.47
