Time,air1,clotheswasher1,dishwasher1,furnace1,refrigerator1,solar,grid,Sum of Power,temperature,summary
2018-05-02 18:30:00,1.031,0.0,0.001,0.45899999999999996,0.13699999999999998,-0.418,5.056,1.6279999999999997,84.28,Mostly Cloudy
2018-05-02 18:45:00,0.001,0.0,0.001,0.336,0.138,-0.32899999999999996,3.946,0.47600000000000003,84.28,Mostly Cloudy
2018-05-02 19:00:00,1.0190000000000001,0.0,0.001,0.45899999999999996,0.141,-0.177,5.2829999999999995,1.62,82.53,Partly Cloudy
2018-05-02 19:15:00,0.44,0.0,0.001,0.426,0.222,-0.048,4.813,1.089,82.53,Partly Cloudy
2018-05-02 19:30:00,0.5660000000000001,0.006,0.001,0.37200000000000005,0.257,0.021,1.7719999999999998,1.202,82.53,Partly Cloudy
2018-05-02 19:45:00,0.682,0.0,0.001,0.479,0.131,0.038,1.875,1.293,82.53,Partly Cloudy
2018-05-02 20:00:00,0.313,0.0,0.001,0.321,0.136,0.019,1.484,0.771,80.32,Partly Cloudy
2018-05-02 20:15:00,0.002,0.0,0.001,0.33799999999999997,0.131,0.018000000000000002,1.527,0.472,80.32,Partly Cloudy
2018-05-02 20:30:00,0.877,-0.001,0.001,0.442,0.14300000000000002,0.013999999999999999,5.539,1.462,80.32,Partly Cloudy
2018-05-02 20:45:00,0.002,-0.001,0.001,0.41,0.142,0.006999999999999999,4.6530000000000005,0.5539999999999999,80.32,Partly Cloudy
2018-05-02 21:00:00,0.002,0.0,0.001,0.34299999999999997,0.129,0.008,4.393,0.475,78.56,Partly Cloudy
2018-05-02 21:15:00,0.002,0.0,0.001,0.44799999999999995,0.133,0.008,4.488,0.584,78.56,Partly Cloudy
2018-05-02 21:30:00,0.8170000000000001,0.0,0.001,0.433,0.138,0.006999999999999999,5.244,1.3890000000000002,78.56,Partly Cloudy
2018-05-02 21:45:00,0.002,0.0,0.001,0.43799999999999994,0.138,0.008,4.508,0.579,78.56,Partly Cloudy
2018-05-02 22:00:00,0.001,0.14300000000000002,0.001,0.34299999999999997,0.127,0.01,3.44,0.615,77.18,Partly Cloudy
2018-05-02 22:15:00,0.8140000000000001,0.316,0.001,0.5329999999999999,0.128,0.009000000000000001,2.334,1.7919999999999998,77.18,Partly Cloudy
2018-05-02 22:30:00,0.002,0.301,0.0,0.32299999999999995,0.136,0.009000000000000001,0.948,0.7619999999999999,77.18,Partly Cloudy
2018-05-02 22:45:00,0.002,0.295,0.001,0.474,0.133,0.01,1.115,0.905,77.18,Partly Cloudy
2018-05-02 23:00:00,0.002,0.284,0.0,0.319,0.12300000000000001,0.01,0.927,0.728,76.6,Overcast
2018-05-02 23:15:00,0.002,0.22699999999999998,0.001,0.485,0.128,0.011000000000000001,1.0659999999999998,0.843,76.6,Overcast
2018-05-02 23:30:00,0.8109999999999999,0.0,0.001,0.436,0.134,0.009000000000000001,1.584,1.3820000000000001,76.6,Overcast
2018-05-02 23:45:00,0.001,0.0,0.001,0.406,0.124,0.01,0.742,0.532,76.6,Overcast
2018-05-03 00:00:00,0.001,0.0,0.0,0.276,0.078,0.009000000000000001,0.561,0.35500000000000004,76.39,Overcast
2018-05-03 00:15:00,0.002,0.0,0.001,0.509,0.018000000000000002,0.01,0.737,0.53,76.39,Overcast
2018-05-03 00:30:00,0.225,0.0,0.0,0.29100000000000004,0.068,0.01,0.765,0.5840000000000001,76.39,Overcast
2018-05-03 00:45:00,0.441,0.0,0.001,0.534,0.136,0.01,1.2770000000000001,1.112,76.39,Overcast
2018-05-03 01:00:00,0.001,0.0,0.0,0.27399999999999997,0.124,0.009000000000000001,0.5770000000000001,0.39899999999999997,76.27,Overcast
2018-05-03 01:15:00,0.002,0.0,0.001,0.522,0.125,0.01,0.818,0.65,76.27,Overcast
2018-05-03 01:30:00,0.001,0.0,0.001,0.301,0.133,0.009000000000000001,0.612,0.436,76.27,Overcast
2018-05-03 01:45:00,0.713,0.0,0.001,0.579,0.126,0.011000000000000001,1.5830000000000002,1.419,76.27,Overcast
2018-05-03 02:00:00,0.001,0.0,0.001,0.292,0.099,0.009000000000000001,0.5710000000000001,0.393,76.14,Overcast
2018-05-03 02:15:00,0.002,0.0,0.001,0.542,0.017,0.01,0.733,0.562,76.14,Overcast
2018-05-03 02:30:00,0.001,0.0,0.001,0.28300000000000003,0.035,0.009000000000000001,0.5,0.32000000000000006,76.14,Overcast
2018-05-03 02:45:00,0.002,0.0,0.001,0.552,0.13699999999999998,0.009000000000000001,0.858,0.6920000000000001,76.14,Overcast
2018-05-03 03:00:00,0.522,0.0,0.001,0.374,0.125,0.01,1.195,1.022,75.99,Overcast
2018-05-03 03:15:00,0.002,0.0,0.001,0.515,0.122,0.01,0.809,0.64,75.99,Overcast
2018-05-03 03:30:00,0.001,0.0,0.0,0.231,0.132,0.009000000000000001,0.544,0.364,75.99,Overcast
2018-05-03 03:45:00,0.002,0.0,0.001,0.5710000000000001,0.129,0.01,0.87,0.7030000000000001,75.99,Overcast
2018-05-03 04:00:00,0.473,0.0,0.001,0.364,0.146,0.009000000000000001,1.156,0.984,75.94,Overcast
2018-05-03 04:15:00,0.002,0.0,0.001,0.489,0.363,0.009000000000000001,1.022,0.855,75.94,Overcast
2018-05-03 04:30:00,0.001,0.0,0.0,0.214,0.09,0.01,0.488,0.305,75.94,Overcast
2018-05-03 04:45:00,0.002,0.0,0.001,0.561,0.13,0.01,0.862,0.6940000000000001,75.94,Overcast
2018-05-03 05:00:00,0.001,0.0,0.0,0.214,0.129,0.009000000000000001,0.524,0.344,75.76,Overcast
2018-05-03 05:15:00,0.473,0.0,0.001,0.569,0.126,0.009000000000000001,1.334,1.169,75.76,Overcast
2018-05-03 05:30:00,0.001,0.0,0.0,0.212,0.122,0.009000000000000001,0.52,0.33499999999999996,75.76,Overcast
2018-05-03 05:45:00,0.002,0.214,0.001,0.536,0.11599999999999999,0.011000000000000001,1.21,0.869,75.76,Overcast
2018-05-03 06:00:00,0.001,0.004,0.0,0.21100000000000002,0.132,0.009000000000000001,0.763,0.34800000000000003,75.62,Overcast
2018-05-03 06:15:00,0.795,0.0,0.001,0.552,0.135,0.011000000000000001,1.815,1.483,75.62,Overcast
2018-05-03 06:30:00,0.001,0.0,0.0,0.212,0.125,0.019,0.606,0.33799999999999997,75.62,Overcast
2018-05-03 06:45:00,0.002,0.001,0.001,0.5379999999999999,0.134,0.02,0.8690000000000001,0.6759999999999999,75.62,Overcast
2018-05-03 07:00:00,0.001,0.0,0.001,0.212,0.132,0.021,0.45899999999999996,0.346,75.4,Overcast
2018-05-03 07:15:00,0.271,0.0,0.001,0.578,0.121,0.025,1.046,0.971,75.4,Overcast
2018-05-03 07:30:00,0.318,0.0,0.001,0.32799999999999996,0.039,0.001,0.748,0.686,75.4,Overcast
2018-05-03 07:45:00,0.001,0.0,0.001,0.513,0.017,-0.10300000000000001,0.486,0.532,75.4,Overcast
2018-05-03 08:00:00,0.001,0.0,0.001,0.213,0.126,-0.205,0.2,0.34099999999999997,75.35,Overcast
2018-05-03 08:15:00,0.002,0.0,0.001,0.602,0.129,-0.29600000000000004,0.488,0.734,75.35,Overcast
2018-05-03 08:30:00,0.001,0.0,0.001,0.21899999999999997,0.122,-0.375,0.035,0.34299999999999997,75.35,Overcast
2018-05-03 08:45:00,0.002,0.0,0.001,0.61,0.13,-0.40700000000000003,0.386,0.743,75.35,Overcast
2018-05-03 09:00:00,0.001,0.0,0.001,0.21100000000000002,0.132,-0.467,-0.055,0.34500000000000003,76.05,Overcast
2018-05-03 09:15:00,0.002,0.0,0.001,0.613,0.121,-0.604,0.183,0.737,76.05,Overcast
2018-05-03 09:30:00,0.001,0.0,0.001,0.214,0.048,-0.261,0.071,0.264,76.05,Overcast
2018-05-03 09:45:00,0.002,0.0,0.001,0.522,0.017,-0.243,0.35600000000000004,0.542,76.05,Overcast
2018-05-03 10:00:00,0.001,0.0,0.001,0.223,0.09,-0.309,0.07200000000000001,0.315,76.81,Overcast
2018-05-03 10:15:00,0.002,0.0,0.001,0.513,0.132,-0.37799999999999995,0.32299999999999995,0.648,76.81,Overcast
2018-05-03 10:30:00,0.001,0.0,0.001,0.23199999999999998,0.122,-0.51,-0.086,0.356,76.81,Overcast
2018-05-03 10:45:00,0.002,0.0,0.001,0.524,0.126,-1.6219999999999999,-0.904,0.653,76.81,Overcast
2018-05-03 11:00:00,0.001,0.0,0.001,0.24100000000000002,0.133,-1.301,-0.85,0.376,78.85,Overcast
2018-05-03 11:15:00,0.002,0.0,0.001,0.516,0.124,-1.68,-0.973,0.643,78.85,Overcast
2018-05-03 11:30:00,0.002,0.0,0.001,0.254,0.07400000000000001,-2.7089999999999996,-2.291,0.331,78.85,Overcast
2018-05-03 11:45:00,0.002,0.0,0.001,0.545,0.017,-2.259,-1.619,0.5650000000000001,78.85,Overcast
2018-05-03 12:00:00,0.002,0.0,0.001,0.263,0.054000000000000006,-2.166,-1.7630000000000001,0.32,82.08,Mostly Cloudy
2018-05-03 12:15:00,0.002,0.0,0.001,0.535,0.136,-1.285,-0.551,0.674,82.08,Mostly Cloudy
2018-05-03 12:30:00,0.001,0.0,0.001,0.27,0.124,-1.49,-1.0170000000000001,0.396,82.08,Mostly Cloudy
2018-05-03 12:45:00,0.002,0.0,0.001,0.515,0.124,-0.74,-0.042,0.642,82.08,Mostly Cloudy
2018-05-03 13:00:00,0.001,0.0,0.001,0.278,0.133,-0.688,-0.201,0.41300000000000003,83.18,Mostly Cloudy
2018-05-03 13:15:00,0.002,0.0,0.001,0.506,0.128,-0.586,0.114,0.637,83.18,Mostly Cloudy
2018-05-03 13:30:00,0.001,0.0,0.001,0.287,0.325,-0.171,0.511,0.614,83.18,Mostly Cloudy
2018-05-03 13:45:00,0.002,0.0,0.001,0.532,0.159,-0.221,0.534,0.6940000000000001,83.18,Mostly Cloudy
2018-05-03 14:00:00,0.001,0.0,0.001,0.29600000000000004,0.126,-0.493,0.0,0.42400000000000004,83.21,Mostly Cloudy
2018-05-03 14:15:00,0.002,0.0,0.001,0.525,0.131,-0.56,0.152,0.659,83.21,Mostly Cloudy
2018-05-03 14:30:00,0.002,0.0,0.001,0.306,0.128,-1.364,-0.8540000000000001,0.437,83.21,Mostly Cloudy
2018-05-03 14:45:00,0.002,0.0,0.001,0.444,0.126,-1.151,-0.513,0.573,83.21,Mostly Cloudy
2018-05-03 15:00:00,0.001,0.0,0.001,0.316,0.114,-1.341,-0.835,0.432,83.96,Humid and Mostly Cloudy
2018-05-03 15:15:00,0.002,0.0,0.001,0.436,0.109,-1.527,-0.9109999999999999,0.548,83.96,Humid and Mostly Cloudy
2018-05-03 15:30:00,0.002,0.0,0.001,0.324,0.125,-1.609,-1.082,0.452,83.96,Humid and Mostly Cloudy
2018-05-03 15:45:00,0.002,0.0,0.001,0.444,0.134,-2.34,-1.68,0.581,83.96,Humid and Mostly Cloudy
2018-05-03 16:00:00,0.002,0.0,0.001,0.33299999999999996,0.129,-2.924,-2.372,0.46499999999999997,85.09,Humid and Mostly Cloudy
2018-05-03 16:15:00,0.002,0.0,0.001,0.43200000000000005,0.11800000000000001,-2.114,-1.4369999999999998,0.553,85.09,Humid and Mostly Cloudy
2018-05-03 16:30:00,0.002,0.0,0.001,0.33899999999999997,0.017,-1.9169999999999998,-1.444,0.359,85.09,Humid and Mostly Cloudy
2018-05-03 16:45:00,0.002,0.0,0.001,0.475,0.051,-1.214,-0.552,0.529,85.09,Humid and Mostly Cloudy
2018-05-03 17:00:00,0.812,0.0,0.001,0.506,0.139,-0.7290000000000001,3.3819999999999997,1.458,85.0,Humid and Mostly Cloudy
2018-05-03 17:15:00,2.3,0.0,0.001,0.6629999999999999,0.131,-0.544,5.952000000000001,3.0949999999999998,85.0,Humid and Mostly Cloudy
2018-05-03 17:30:00,0.218,0.0,0.001,0.294,0.124,-0.29,2.659,0.637,85.0,Humid and Mostly Cloudy
2018-05-03 17:45:00,1.3719999999999999,0.0,0.001,0.524,0.139,-0.226,2.705,2.0359999999999996,85.0,Humid and Mostly Cloudy
2018-05-03 18:00:00,0.951,0.0,0.001,0.505,0.141,-0.175,1.844,1.5979999999999999,84.22,Humid and Mostly Cloudy
2018-05-03 18:15:00,0.5329999999999999,0.0,0.001,0.36,0.139,-0.303,1.3730000000000002,1.033,84.22,Humid and Mostly Cloudy
2018-05-03 18:30:00,1.176,0.0,0.001,0.491,0.136,-0.268,2.136,1.8039999999999998,84.22,Humid and Mostly Cloudy
2018-05-03 18:45:00,1.0170000000000001,0.0,0.001,0.433,0.122,-0.40399999999999997,1.85,1.573,84.22,Humid and Mostly Cloudy
2018-05-03 19:00:00,0.141,0.0,0.001,0.358,0.127,-0.244,1.016,0.627,82.88,Mostly Cloudy
2018-05-03 19:15:00,1.023,0.0,0.001,0.466,0.133,-0.146,2.04,1.6229999999999998,82.88,Mostly Cloudy
2018-05-03 19:30:00,1.151,0.0,0.001,0.575,0.136,-0.032,2.35,1.863,82.88,Mostly Cloudy
2018-05-03 19:45:00,0.001,0.0,0.001,0.228,0.132,0.011000000000000001,0.893,0.362,82.88,Mostly Cloudy
2018-05-03 20:00:00,0.9470000000000001,0.0,0.001,0.452,0.12,0.028999999999999998,2.086,1.52,81.04,Mostly Cloudy
2018-05-03 20:15:00,0.382,0.0,0.001,0.299,0.038,0.018000000000000002,1.256,0.72,81.04,Mostly Cloudy
2018-05-03 20:30:00,0.504,0.0,0.001,0.43,0.016,0.013999999999999999,1.5330000000000001,0.9510000000000001,81.04,Mostly Cloudy
2018-05-03 20:45:00,0.04,0.0,0.001,0.317,0.127,0.008,1.104,0.485,81.04,Mostly Cloudy
2018-05-03 21:00:00,0.746,0.0,0.001,0.44799999999999995,0.13,0.006999999999999999,2.008,1.3249999999999997,79.5,Clear
2018-05-03 21:15:00,0.001,0.0,0.001,0.31,0.121,0.008,1.037,0.433,79.5,Clear
2018-05-03 21:30:00,0.376,0.003,0.001,0.511,0.129,0.009000000000000001,1.324,1.02,79.5,Clear
2018-05-03 21:45:00,0.446,0.0,0.001,0.353,0.132,0.01,1.077,0.932,79.5,Clear
2018-05-03 22:00:00,0.001,0.0,0.001,0.377,0.121,0.009000000000000001,0.645,0.5,77.8,Clear
2018-05-03 22:15:00,0.001,0.0,0.001,0.301,0.35200000000000004,0.008,0.799,0.655,77.8,Clear
2018-05-03 22:30:00,0.002,0.0,0.016,0.45,0.14300000000000002,0.009000000000000001,0.755,0.611,77.8,Clear
2018-05-03 22:45:00,0.002,-0.001,0.723,0.341,0.124,0.01,1.3219999999999998,1.189,77.8,Clear
2018-05-03 23:00:00,0.002,-0.001,0.555,0.456,0.13,0.01,1.274,1.142,75.97,Partly Cloudy
2018-05-03 23:15:00,0.563,0.0,0.172,0.387,0.127,0.01,1.392,1.2489999999999999,75.97,Partly Cloudy
2018-05-03 23:30:00,0.003,-0.001,0.802,0.46299999999999997,0.125,0.011000000000000001,1.524,1.392,75.97,Partly Cloudy
2018-05-03 23:45:00,0.003,-0.002,1.115,0.313,0.115,0.011000000000000001,1.67,1.5439999999999998,75.97,Partly Cloudy
2018-05-04 00:00:00,0.002,0.0,0.243,0.47700000000000004,0.109,0.01,0.9690000000000001,0.831,74.75,Overcast
2018-05-04 00:15:00,0.5920000000000001,0.0,0.001,0.344,0.012,0.009000000000000001,1.094,0.9490000000000001,74.75,Overcast
2018-05-04 00:30:00,0.19699999999999998,0.0,0.001,0.47100000000000003,0.001,0.011000000000000001,0.815,0.67,74.75,Overcast
2018-05-04 00:45:00,0.001,0.0,0.001,0.293,0.001,0.009000000000000001,0.446,0.296,74.75,Overcast
2018-05-04 01:00:00,0.002,0.0,0.001,0.47,0.044000000000000004,0.01,0.659,0.517,74.19,Overcast
2018-05-04 01:15:00,0.001,0.0,0.001,0.285,0.122,0.009000000000000001,0.5710000000000001,0.409,74.19,Overcast
2018-05-04 01:30:00,0.5589999999999999,0.0,0.001,0.622,0.122,0.01,1.465,1.3039999999999998,74.19,Overcast
2018-05-04 01:45:00,0.001,0.0,0.001,0.24,0.121,0.01,0.541,0.363,74.19,Overcast
2018-05-04 02:00:00,0.002,0.0,0.001,0.491,0.11,0.01,0.772,0.604,74.08,Overcast
2018-05-04 02:15:00,0.001,0.0,0.001,0.313,0.049,0.009000000000000001,0.542,0.364,74.08,Overcast
2018-05-04 02:30:00,0.002,0.0,0.001,0.498,0.001,0.01,0.6729999999999999,0.502,74.08,Overcast
2018-05-04 02:45:00,0.46,0.0,0.001,0.363,0.001,0.009000000000000001,0.97,0.8250000000000001,74.08,Overcast
2018-05-04 03:00:00,0.002,0.0,0.001,0.46,0.001,0.011000000000000001,0.609,0.464,73.25,Overcast
2018-05-04 03:15:00,0.001,0.0,0.001,0.258,0.11800000000000001,0.009000000000000001,0.526,0.378,73.25,Overcast
2018-05-04 03:30:00,0.002,0.0,0.001,0.516,0.122,0.01,0.779,0.641,73.25,Overcast
2018-05-04 03:45:00,0.001,0.0,0.001,0.312,0.121,0.009000000000000001,0.581,0.435,73.25,Overcast
2018-05-04 04:00:00,0.506,0.0,0.001,0.619,0.114,0.01,1.374,1.24,72.71,Overcast
2018-05-04 04:15:00,0.001,0.0,0.001,0.266,0.086,0.009000000000000001,0.503,0.354,72.71,Overcast
2018-05-04 04:30:00,0.002,0.0,0.001,0.534,0.001,0.011000000000000001,0.6809999999999999,0.538,72.71,Overcast
2018-05-04 04:45:00,0.001,0.0,0.001,0.221,0.001,0.009000000000000001,0.377,0.224,72.71,Overcast
2018-05-04 05:00:00,0.002,0.0,0.001,0.541,0.001,0.01,0.703,0.545,72.36,Overcast
2018-05-04 05:15:00,0.001,0.0,0.001,0.212,0.081,0.009000000000000001,0.498,0.295,72.36,Overcast
2018-05-04 05:30:00,0.59,0.001,0.001,0.56,0.136,0.01,1.5959999999999999,1.2880000000000003,72.36,Overcast
2018-05-04 05:45:00,0.001,0.0,0.001,0.21100000000000002,0.136,0.01,0.726,0.34900000000000003,72.36,Overcast
2018-05-04 06:00:00,0.002,0.0,0.001,0.5379999999999999,0.13,0.009000000000000001,0.9790000000000001,0.6709999999999999,72.05,Overcast
2018-05-04 06:15:00,0.001,0.0,0.0,0.21100000000000002,0.121,0.011000000000000001,0.588,0.333,72.05,Overcast
2018-05-04 06:30:00,0.08199999999999999,0.0,0.001,0.552,0.135,0.02,1.051,0.77,72.05,Overcast
2018-05-04 06:45:00,0.638,0.0,0.0,0.4,0.138,0.019,1.5,1.1760000000000002,72.05,Overcast
2018-05-04 07:00:00,0.002,0.0,0.001,0.435,0.136,0.02,0.7190000000000001,0.5740000000000001,72.15,Mostly Cloudy
2018-05-04 07:15:00,0.001,0.0,0.001,0.226,0.122,0.027000000000000003,0.442,0.35,72.15,Mostly Cloudy
2018-05-04 07:30:00,0.002,0.0,0.001,0.575,0.127,0.039,0.795,0.705,72.15,Mostly Cloudy
2018-05-04 07:45:00,0.001,0.0,0.001,0.212,0.133,0.04,0.452,0.347,72.15,Mostly Cloudy
2018-05-04 08:00:00,0.002,0.0,0.001,0.5579999999999999,0.12300000000000001,0.036000000000000004,0.772,0.6839999999999999,72.44,Overcast
2018-05-04 08:15:00,0.001,0.0,0.001,0.212,0.043,0.019,0.344,0.257,72.44,Overcast
2018-05-04 08:30:00,1.6480000000000001,0.0,0.001,0.629,0.017,0.019,2.359,2.295,72.44,Overcast
2018-05-04 08:45:00,0.001,0.0,0.001,0.239,0.09699999999999999,0.019,0.42200000000000004,0.33799999999999997,72.44,Overcast
2018-05-04 09:00:00,0.002,0.0,0.001,0.526,0.133,0.02,0.7340000000000001,0.662,72.32,Overcast
2018-05-04 09:15:00,0.816,0.0,0.001,0.445,0.305,0.026000000000000002,1.6440000000000001,1.567,72.32,Overcast
2018-05-04 09:30:00,0.001,0.0,0.001,0.369,0.172,0.042,0.6459999999999999,0.5429999999999999,72.32,Overcast
2018-05-04 09:45:00,0.001,0.0,0.001,0.214,0.126,0.03,0.436,0.34199999999999997,72.32,Overcast
2018-05-04 10:00:00,0.002,0.0,0.001,0.5489999999999999,0.133,0.02,0.7559999999999999,0.6849999999999999,66.23,Rain
2018-05-04 10:15:00,0.001,0.0,0.001,0.221,0.129,0.019,0.435,0.352,66.23,Rain
2018-05-04 10:30:00,0.45799999999999996,0.0,0.001,0.478,0.127,0.023,1.14,1.064,66.23,Rain
2018-05-04 10:45:00,0.0,0.0,0.0,0.022000000000000002,0.11599999999999999,0.031,0.247,0.13799999999999998,66.23,Rain
2018-05-04 11:00:00,0.001,0.0,0.001,0.314,0.11,0.016,0.505,0.426,63.17,Heavy Rain
2018-05-04 11:15:00,0.0,0.0,0.0,0.031,0.121,0.006,0.23600000000000002,0.152,63.17,Heavy Rain
2018-05-04 11:30:00,0.001,0.0,0.001,0.305,0.135,0.017,0.521,0.442,63.17,Heavy Rain
2018-05-04 11:45:00,0.0,0.0,0.0,0.04,0.128,0.003,0.247,0.168,63.17,Heavy Rain
2018-05-04 12:00:00,0.001,0.0,0.001,0.32299999999999995,0.10300000000000001,-0.009000000000000001,0.483,0.42799999999999994,62.92,Heavy Rain
2018-05-04 12:15:00,0.0,0.0,0.001,0.049,0.017,-0.036000000000000004,0.11,0.067,62.92,Heavy Rain
2018-05-04 12:30:00,0.001,0.0,0.001,0.315,0.053,-0.09699999999999999,0.33799999999999997,0.37,62.92,Heavy Rain
2018-05-04 12:45:00,0.001,0.0,0.001,0.057999999999999996,0.136,-0.45799999999999996,-0.185,0.196,62.92,Heavy Rain
2018-05-04 13:00:00,0.001,0.0,0.001,0.36,0.124,-0.6659999999999999,-0.11599999999999999,0.486,63.52,Heavy Rain
2018-05-04 13:15:00,0.001,0.0,0.0,0.067,0.12300000000000001,-0.64,-0.37,0.191,63.52,Heavy Rain
2018-05-04 13:30:00,0.001,0.0,0.001,0.35,0.132,-0.425,0.122,0.484,63.52,Heavy Rain
2018-05-04 13:45:00,0.001,0.0,0.001,0.076,0.125,-0.465,-0.18600000000000003,0.203,63.52,Heavy Rain
2018-05-04 14:00:00,0.001,0.0,0.001,0.28800000000000003,0.067,-0.616,-0.19,0.35700000000000004,64.93,Rain
2018-05-04 14:15:00,0.0,0.0,0.0,0.085,0.017,-0.106,0.073,0.10200000000000001,64.93,Rain
2018-05-04 14:30:00,0.001,0.0,0.001,0.27899999999999997,0.055999999999999994,-0.184,0.21899999999999997,0.33699999999999997,64.93,Rain
2018-05-04 14:45:00,0.0,0.0,0.0,0.094,0.134,-0.207,0.096,0.228,64.93,Rain
2018-05-04 15:00:00,0.001,0.0,0.001,0.253,0.12300000000000001,-0.397,0.08900000000000001,0.378,65.6,Overcast
2018-05-04 15:15:00,0.001,0.0,0.001,0.10400000000000001,0.12300000000000001,-0.5660000000000001,-0.17300000000000001,0.22900000000000004,65.6,Overcast
2018-05-04 15:30:00,0.002,0.0,0.001,0.243,0.132,-0.7240000000000001,-0.21,0.378,65.6,Overcast
2018-05-04 15:45:00,0.001,0.0,0.0,0.11199999999999999,0.12300000000000001,-0.429,-0.043,0.236,65.6,Overcast
2018-05-04 16:00:00,0.001,0.0,0.001,0.261,0.046,-0.541,-0.087,0.309,65.75,Overcast
2018-05-04 16:15:00,0.001,0.0,0.0,0.121,0.018000000000000002,-0.9990000000000001,2.1069999999999998,0.14,65.75,Overcast
2018-05-04 16:30:00,0.002,0.0,0.0,0.251,0.075,-0.344,3.4810000000000003,0.328,65.75,Overcast
2018-05-04 16:45:00,0.001,0.0,0.0,0.13,0.142,-0.154,1.7519999999999998,0.273,65.75,Overcast
2018-05-04 17:00:00,0.002,0.0,0.001,0.242,0.142,-0.201,0.41600000000000004,0.387,65.55,Overcast
2018-05-04 17:15:00,0.001,0.0,0.0,0.139,0.128,-0.201,0.321,0.268,65.55,Overcast
2018-05-04 17:30:00,0.002,0.0,0.001,0.233,0.135,-0.242,0.389,0.371,65.55,Overcast
2018-05-04 17:45:00,0.001,0.013000000000000001,0.0,0.14800000000000002,0.139,-0.11,0.48100000000000004,0.30100000000000005,65.55,Overcast
2018-05-04 18:00:00,0.001,0.004,0.001,0.20600000000000002,0.14,-0.105,0.525,0.35200000000000004,65.53,Mostly Cloudy
2018-05-04 18:15:00,0.001,0.0,0.0,0.157,0.138,-0.08,0.446,0.29600000000000004,65.53,Mostly Cloudy
2018-05-04 18:30:00,0.001,0.0,0.001,0.198,0.156,-0.045,0.433,0.356,65.53,Mostly Cloudy
2018-05-04 18:45:00,0.001,0.0,0.001,0.166,0.36700000000000005,0.012,0.768,0.535,65.53,Mostly Cloudy
2018-05-04 19:00:00,0.001,0.0,0.001,0.188,0.092,0.021,0.493,0.28200000000000003,65.12,Overcast
2018-05-04 19:15:00,0.0,0.0,0.0,0.175,0.133,0.034,0.434,0.308,65.12,Overcast
2018-05-04 19:30:00,0.0,0.0,0.0,0.179,0.132,0.040999999999999995,0.435,0.311,65.12,Overcast
2018-05-04 19:45:00,0.001,0.0,0.001,0.185,0.127,0.031,0.818,0.314,65.12,Overcast
2018-05-04 20:00:00,0.001,0.0,0.0,0.179,0.127,0.019,0.466,0.307,64.97,Mostly Cloudy
2018-05-04 20:15:00,0.001,0.0,0.001,0.193,0.114,0.019,0.623,0.309,64.97,Mostly Cloudy
2018-05-04 20:30:00,0.001,0.0,0.001,0.171,0.115,0.018000000000000002,0.7190000000000001,0.28800000000000003,64.97,Mostly Cloudy
2018-05-04 20:45:00,0.001,0.0,0.001,0.203,0.135,0.008,0.903,0.34,64.97,Mostly Cloudy
2018-05-04 21:00:00,0.001,-0.001,0.001,0.135,0.127,0.008,0.915,0.263,65.09,Mostly Cloudy
2018-05-04 21:15:00,0.002,-0.001,0.001,0.212,0.12,0.008,1.012,0.33399999999999996,65.09,Mostly Cloudy
2018-05-04 21:30:00,0.001,0.0,0.001,0.126,0.03,0.008,0.68,0.158,65.09,Mostly Cloudy
2018-05-04 21:45:00,0.001,0.0,0.001,0.221,0.062,0.008,0.862,0.28500000000000003,65.09,Mostly Cloudy
2018-05-04 22:00:00,0.001,-0.001,0.001,0.126,0.139,0.008,1.499,0.266,65.18,Overcast
2018-05-04 22:15:00,0.002,0.0,0.001,0.23,0.136,0.006999999999999999,4.29,0.369,65.18,Overcast
2018-05-04 22:30:00,0.153,0.0,0.001,0.122,0.12300000000000001,0.006999999999999999,4.368,0.399,65.18,Overcast
2018-05-04 22:45:00,1.4709999999999999,0.0,0.001,0.424,0.125,0.006999999999999999,5.925,2.021,65.18,Overcast
2018-05-04 23:00:00,0.001,0.0,0.001,0.009000000000000001,0.132,0.006999999999999999,4.114,0.14300000000000002,65.13,Overcast
2018-05-04 23:15:00,0.002,0.0,0.001,0.245,0.129,0.009000000000000001,4.08,0.377,65.13,Overcast
2018-05-04 23:30:00,0.802,0.0,0.001,0.255,0.11900000000000001,0.008,2.444,1.177,65.13,Overcast
2018-05-04 23:45:00,0.001,0.0,0.001,0.156,0.017,0.008,0.8440000000000001,0.175,65.13,Overcast
2018-05-05 00:00:00,0.001,0.0,0.001,0.08,0.017,0.009000000000000001,0.447,0.099,65.13,Mostly Cloudy
2018-05-05 00:15:00,0.001,0.0,0.001,0.265,0.129,0.009000000000000001,0.614,0.396,65.13,Mostly Cloudy
2018-05-05 00:30:00,0.001,0.0,0.0,0.071,0.128,0.01,0.43799999999999994,0.2,65.13,Mostly Cloudy
2018-05-05 00:45:00,0.001,0.0,0.001,0.275,0.121,0.009000000000000001,0.625,0.398,65.13,Mostly Cloudy
2018-05-05 01:00:00,0.001,0.0,0.0,0.08,0.128,0.009000000000000001,0.444,0.20900000000000002,65.09,Overcast
2018-05-05 01:15:00,0.001,0.0,0.001,0.285,0.133,0.009000000000000001,0.643,0.42,65.09,Overcast
2018-05-05 01:30:00,0.001,0.0,0.0,0.071,0.122,0.009000000000000001,0.428,0.194,65.09,Overcast
