Time,air1,clotheswasher1,dishwasher1,furnace1,refrigerator1,Sum of Power,temperature
2018-02-03 13:00:00,0.002,0.0,0.001,0.336,0.042,0.381,38.69
2018-02-03 13:15:00,0.001,0.0,0.0,0.01,0.019,0.03,38.69
2018-02-03 13:30:00,0.002,0.0,0.0,0.34600000000000003,0.125,0.47300000000000003,38.69
2018-02-03 13:45:00,0.001,0.0,0.0,0.009000000000000001,0.129,0.139,38.69
2018-02-03 14:00:00,0.002,0.0,0.0,0.34700000000000003,0.125,0.47400000000000003,38.69
2018-02-03 14:15:00,0.001,0.0,0.0,0.009000000000000001,0.055999999999999994,0.066,38.69
2018-02-03 14:30:00,0.002,0.0,0.001,0.34700000000000003,0.019,0.36900000000000005,38.69
2018-02-03 14:45:00,0.001,0.0,0.0,0.009000000000000001,0.109,0.119,38.69
2018-02-03 15:00:00,0.002,0.0,0.001,0.337,0.132,0.47200000000000003,38.69
2018-02-03 15:15:00,0.001,0.0,0.068,0.009000000000000001,0.126,0.20400000000000001,38.69
2018-02-03 15:30:00,0.003,-0.002,0.912,0.33299999999999996,0.147,1.393,38.69
2018-02-03 15:45:00,0.003,-0.002,1.095,0.006,0.353,1.4549999999999998,38.69
2018-02-03 16:00:00,0.003,0.001,0.126,0.289,0.115,0.534,38.69
2018-02-03 16:15:00,0.003,-0.002,1.119,0.006,0.154,1.2799999999999998,38.69
2018-02-03 16:30:00,0.003,-0.001,0.503,0.28800000000000003,0.151,0.9440000000000001,38.69
2018-02-03 16:45:00,0.002,0.0,0.11,0.008,0.14800000000000002,0.268,38.69
2018-02-03 17:00:00,0.002,0.0,0.0,0.253,0.135,0.39,38.69
2018-02-03 17:15:00,0.002,0.003,0.0,0.008,0.13699999999999998,0.15,38.69
2018-02-03 17:30:00,0.002,0.001,0.001,0.253,0.145,0.402,38.69
2018-02-03 17:45:00,0.002,0.001,0.0,0.008,0.147,0.158,38.69
2018-02-03 18:00:00,0.003,0.001,0.0,0.316,0.14800000000000002,0.468,38.69
2018-02-03 18:15:00,0.002,0.001,0.0,0.009000000000000001,0.142,0.154,38.69
2018-02-03 18:30:00,0.002,0.0,0.001,0.308,0.136,0.447,38.69
2018-02-03 18:45:00,0.001,0.0,0.0,0.019,0.147,0.16699999999999998,38.69
2018-02-03 19:00:00,0.002,0.0,0.001,0.252,0.14800000000000002,0.403,38.69
2018-02-03 19:15:00,0.002,0.001,0.0,0.027999999999999997,0.14800000000000002,0.17900000000000002,38.69
2018-02-03 19:30:00,0.002,0.001,0.001,0.243,0.14300000000000002,0.39,38.69
2018-02-03 19:45:00,0.002,0.001,0.0,0.037000000000000005,0.13,0.17,38.69
2018-02-03 20:00:00,0.002,0.001,0.001,0.22399999999999998,0.136,0.364,38.69
2018-02-03 20:15:00,0.002,0.001,0.0,0.047,0.14300000000000002,0.193,38.69
2018-02-03 20:30:00,0.002,0.0,0.0,0.21600000000000003,0.142,0.36,38.69
2018-02-03 20:45:00,0.002,0.0,0.0,0.055999999999999994,0.129,0.187,38.69
2018-02-03 21:00:00,0.003,0.001,0.001,0.27399999999999997,0.115,0.39399999999999996,38.69
2018-02-03 21:15:00,0.002,0.0,0.001,0.363,0.018000000000000002,0.384,38.69
2018-02-03 21:30:00,0.002,0.0,0.0,0.009000000000000001,0.038,0.049,38.69
2018-02-03 21:45:00,0.002,0.0,0.0,0.009000000000000001,0.14300000000000002,0.15400000000000003,38.69
2018-02-03 22:00:00,0.002,0.0,0.001,0.306,0.131,0.44,38.69
2018-02-03 22:15:00,0.002,0.0,0.0,0.083,0.131,0.21600000000000003,38.69
2018-02-03 22:30:00,0.002,0.0,0.001,0.242,0.14400000000000002,0.389,38.69
2018-02-03 22:45:00,0.002,0.0,0.0,0.092,0.147,0.241,38.69
2018-02-03 23:00:00,0.002,0.11800000000000001,0.0,0.222,0.14800000000000002,0.49000000000000005,38.69
2018-02-03 23:15:00,0.002,0.306,0.0,0.10099999999999999,0.17800000000000002,0.587,38.69
2018-02-03 23:30:00,0.002,0.295,0.0,0.214,0.138,0.649,38.69
2018-02-03 23:45:00,0.002,0.29100000000000004,0.0,0.111,0.134,0.538,38.69
2018-02-04 00:00:00,0.002,0.23199999999999998,0.0,0.223,0.374,0.831,38.69
2018-02-04 00:15:00,0.001,0.0,0.0,0.12,0.136,0.257,38.69
2018-02-04 00:30:00,0.001,0.0,0.0,0.214,0.15,0.365,38.69
2018-02-04 00:45:00,0.001,0.0,0.0,0.129,0.156,0.28600000000000003,38.69
2018-02-04 01:00:00,0.001,0.0,0.0,0.196,0.152,0.349,38.69
2018-02-04 01:15:00,0.001,0.0,0.0,0.138,0.139,0.278,38.69
2018-02-04 01:30:00,0.001,0.0,0.0,0.187,0.133,0.321,38.69
2018-02-04 01:45:00,0.001,0.0,0.0,0.14800000000000002,0.138,0.28700000000000003,38.69
2018-02-04 02:00:00,0.001,0.0,0.0,0.132,0.14400000000000002,0.277,38.69
2018-02-04 02:15:00,0.001,0.0,0.0,0.157,0.135,0.29300000000000004,38.69
2018-02-04 02:30:00,0.002,0.0,0.0,0.12300000000000001,0.128,0.253,38.69
2018-02-04 02:45:00,0.002,0.001,0.0,0.16699999999999998,0.138,0.308,38.69
2018-02-04 03:00:00,0.002,0.001,0.0,0.16899999999999998,0.141,0.31299999999999994,38.69
2018-02-04 03:15:00,0.002,0.001,0.0,0.17600000000000002,0.132,0.31100000000000005,38.69
2018-02-04 03:30:00,0.002,0.0,0.0,0.16,0.126,0.28800000000000003,38.69
2018-02-04 03:45:00,0.001,0.0,0.0,0.18600000000000003,0.042,0.22900000000000004,38.69
2018-02-04 04:00:00,0.001,0.0,0.0,0.114,0.019,0.134,38.69
2018-02-04 04:15:00,0.002,0.001,0.0,0.195,0.132,0.33,38.69
2018-02-04 04:30:00,0.002,0.001,0.0,0.10400000000000001,0.13,0.23700000000000002,38.69
2018-02-04 04:45:00,0.002,0.0,0.0,0.204,0.126,0.33199999999999996,38.69
2018-02-04 05:00:00,0.001,0.0,0.0,0.095,0.13,0.226,38.69
2018-02-04 05:15:00,0.002,0.0,0.0,0.213,0.139,0.354,38.69
2018-02-04 05:30:00,0.001,0.0,0.0,0.086,0.129,0.216,38.69
2018-02-04 05:45:00,0.002,0.0,0.0,0.223,0.07400000000000001,0.29900000000000004,38.69
2018-02-04 06:00:00,0.001,0.0,0.0,0.113,0.018000000000000002,0.132,38.69
2018-02-04 06:15:00,0.002,0.0,0.0,0.23199999999999998,0.019,0.253,38.69
2018-02-04 06:30:00,0.001,0.0,0.0,0.10400000000000001,0.124,0.229,38.69
2018-02-04 06:45:00,0.002,0.0,0.0,0.24100000000000002,0.13,0.373,38.69
2018-02-04 07:00:00,0.001,0.0,0.0,0.021,0.126,0.148,38.69
2018-02-04 07:15:00,0.002,0.0,0.0,0.251,0.063,0.316,38.69
2018-02-04 07:30:00,0.001,0.0,0.0,0.011000000000000001,0.019,0.031,38.69
2018-02-04 07:45:00,0.002,0.0,0.001,0.261,0.09699999999999999,0.361,38.69
2018-02-04 08:00:00,0.001,0.0,0.0,0.086,0.131,0.218,38.69
2018-02-04 08:15:00,0.002,0.0,0.0,0.27,0.127,0.399,38.69
2018-02-04 08:30:00,0.001,0.0,0.0,0.076,0.08800000000000001,0.165,38.69
2018-02-04 08:45:00,0.002,0.0,0.0,0.27899999999999997,0.019,0.3,38.69
2018-02-04 09:00:00,0.001,0.0,0.0,0.009000000000000001,0.079,0.089,38.69
2018-02-04 09:15:00,0.002,0.0,0.0,0.263,0.133,0.398,38.69
2018-02-04 09:30:00,0.001,0.0,0.0,0.009000000000000001,0.127,0.137,38.69
2018-02-04 09:45:00,0.002,0.0,0.0,0.264,0.18899999999999997,0.45499999999999996,38.69
2018-02-04 10:00:00,0.001,0.0,0.0,0.009000000000000001,0.303,0.313,38.69
2018-02-04 10:15:00,0.002,0.0,0.0,0.282,0.133,0.417,38.69
2018-02-04 10:30:00,0.001,0.0,0.0,0.009000000000000001,0.153,0.163,38.69
2018-02-04 10:45:00,0.002,0.0,0.0,0.281,0.149,0.43200000000000005,38.69
2018-02-04 11:00:00,0.001,0.0,0.0,0.009000000000000001,0.139,0.14900000000000002,38.69
2018-02-04 11:15:00,0.002,0.0,0.0,0.263,0.131,0.396,38.69
2018-02-04 11:30:00,0.001,0.0,0.0,0.009000000000000001,0.13,0.14,38.69
2018-02-04 11:45:00,0.002,0.0,0.0,0.263,0.14,0.405,38.69
2018-02-04 12:00:00,0.001,0.0,0.0,0.009000000000000001,0.135,0.14500000000000002,38.69
2018-02-04 12:15:00,0.002,0.0,0.0,0.281,0.126,0.40900000000000003,38.69
2018-02-04 12:30:00,0.001,0.0,0.0,0.009000000000000001,0.035,0.045000000000000005,38.69
2018-02-04 12:45:00,0.002,0.0,0.0,0.281,0.019,0.30200000000000005,38.69
2018-02-04 13:00:00,0.001,0.0,0.0,0.009000000000000001,0.083,0.093,38.69
2018-02-04 13:15:00,0.002,0.001,0.0,0.3,0.132,0.435,38.69
2018-02-04 13:30:00,0.001,0.0,0.0,0.009000000000000001,0.126,0.136,38.69
2018-02-04 13:45:00,0.002,0.0,0.0,0.299,0.092,0.393,38.69
2018-02-04 14:00:00,0.002,0.001,0.0,0.009000000000000001,0.018000000000000002,0.030000000000000002,38.69
2018-02-04 14:15:00,0.002,0.001,0.001,0.3,0.052000000000000005,0.356,38.69
2018-02-04 14:30:00,0.002,0.001,0.0,0.009000000000000001,0.138,0.15000000000000002,38.69
2018-02-04 14:45:00,0.002,0.001,0.0,0.3,0.128,0.431,38.69
2018-02-04 15:00:00,0.002,0.001,0.0,0.009000000000000001,0.125,0.137,38.69
2018-02-04 15:15:00,0.003,0.001,0.0,0.33799999999999997,0.138,0.48,38.69
2018-02-04 15:30:00,0.002,0.001,0.0,0.009000000000000001,0.14300000000000002,0.15500000000000003,38.69
2018-02-04 15:45:00,0.003,0.0,0.001,0.33799999999999997,0.14400000000000002,0.486,38.69
2018-02-04 16:00:00,0.002,0.0,0.0,0.009000000000000001,0.133,0.14400000000000002,38.69
2018-02-04 16:15:00,0.003,0.0,0.001,0.301,0.127,0.432,38.69
2018-02-04 16:30:00,0.002,0.0,0.0,0.009000000000000001,0.036000000000000004,0.04700000000000001,38.69
2018-02-04 16:45:00,0.003,0.0,0.001,0.301,0.019,0.324,38.69
2018-02-04 17:00:00,0.002,0.0,0.0,0.011000000000000001,0.105,0.118,38.69
2018-02-04 17:15:00,0.003,0.001,0.0,0.319,0.133,0.456,38.69
2018-02-04 17:30:00,0.002,0.0,0.0,0.019,0.127,0.148,38.69
2018-02-04 17:45:00,0.003,0.0,0.001,0.309,0.092,0.405,38.69
2018-02-04 18:00:00,0.002,0.0,0.0,0.027999999999999997,0.019,0.049,38.69
2018-02-04 18:15:00,0.003,0.0,0.001,0.29,0.075,0.369,38.69
2018-02-04 18:30:00,0.003,0.0,0.0,0.037000000000000005,0.135,0.17500000000000002,38.69
2018-02-04 18:45:00,0.003,0.0,0.001,0.27899999999999997,0.128,0.411,38.69
2018-02-04 19:00:00,0.003,0.0,0.0,0.045,0.141,0.189,38.69
2018-02-04 19:15:00,0.003,0.001,0.0,0.25,0.145,0.399,38.69
2018-02-04 19:30:00,0.003,0.0,0.0,0.054000000000000006,0.145,0.202,38.69
2018-02-04 19:45:00,0.003,0.0,0.001,0.24100000000000002,0.307,0.552,38.69
2018-02-04 20:00:00,0.003,0.0,0.0,0.064,0.188,0.255,38.69
2018-02-04 20:15:00,0.003,0.0,0.001,0.24100000000000002,0.14800000000000002,0.393,38.69
2018-02-04 20:30:00,0.003,0.001,0.0,0.07400000000000001,0.155,0.233,38.69
2018-02-04 20:45:00,0.003,0.0,0.001,0.231,0.153,0.388,38.69
2018-02-04 21:00:00,0.002,0.0,0.0,0.083,0.145,0.22999999999999998,38.69
2018-02-04 21:15:00,0.002,0.0,0.0,0.16699999999999998,0.135,0.304,38.69
2018-02-04 21:30:00,0.002,0.0,0.0,0.092,0.133,0.227,38.69
2018-02-04 21:45:00,0.002,0.0,0.001,0.158,0.142,0.303,38.69
2018-02-04 22:00:00,0.002,0.0,0.0,0.10099999999999999,0.14400000000000002,0.247,38.69
2018-02-04 22:15:00,0.003,0.001,0.001,0.212,0.147,0.364,38.69
2018-02-04 22:30:00,0.002,0.001,0.0,0.11,0.142,0.255,38.69
2018-02-04 22:45:00,0.003,0.17,0.0,0.203,0.13,0.506,38.69
2018-02-04 23:00:00,0.002,0.0,0.24100000000000002,0.11800000000000001,0.134,0.49500000000000005,38.69
2018-02-04 23:15:00,0.003,-0.002,1.094,0.155,0.149,1.399,38.69
2018-02-04 23:30:00,0.003,-0.001,0.623,0.127,0.149,0.901,38.69
2018-02-04 23:45:00,0.003,0.006,0.591,0.147,0.14800000000000002,0.895,38.69
2018-02-05 00:00:00,0.004,0.013999999999999999,1.114,0.134,0.14,1.4060000000000001,38.69
2018-02-05 00:15:00,0.003,0.001,0.302,0.17600000000000002,0.131,0.613,38.69
2018-02-05 00:30:00,0.002,0.0,0.001,0.146,0.14400000000000002,0.29300000000000004,38.69
2018-02-05 00:45:00,0.002,0.0,0.001,0.16699999999999998,0.145,0.31499999999999995,38.69
2018-02-05 01:00:00,0.002,0.001,0.0,0.156,0.136,0.29500000000000004,38.69
2018-02-05 01:15:00,0.001,0.0,0.0,0.10400000000000001,0.14,0.24500000000000002,38.69
2018-02-05 01:30:00,0.002,0.0,0.001,0.165,0.147,0.315,38.69
2018-02-05 01:45:00,0.001,0.0,0.001,0.094,0.146,0.242,38.69
2018-02-05 02:00:00,0.002,0.0,0.001,0.175,0.133,0.311,38.69
2018-02-05 02:15:00,0.002,0.001,0.0,0.141,0.127,0.271,38.69
2018-02-05 02:30:00,0.002,0.0,0.001,0.184,0.138,0.325,38.69
2018-02-05 02:45:00,0.002,0.0,0.0,0.132,0.142,0.276,38.69
2018-02-05 03:00:00,0.002,0.0,0.001,0.19399999999999998,0.133,0.32999999999999996,38.69
2018-02-05 03:15:00,0.002,0.0,0.0,0.141,0.126,0.269,38.69
2018-02-05 03:30:00,0.002,0.0,0.0,0.203,0.244,0.449,38.69
2018-02-05 03:45:00,0.002,0.001,0.0,0.131,0.23600000000000002,0.37,38.69
2018-02-05 04:00:00,0.002,0.0,0.001,0.212,0.154,0.369,38.69
2018-02-05 04:15:00,0.001,0.0,0.001,0.086,0.154,0.242,38.69
2018-02-05 04:30:00,0.002,0.0,0.001,0.222,0.151,0.376,38.69
2018-02-05 04:45:00,0.001,0.0,0.001,0.076,0.147,0.22499999999999998,38.69
2018-02-05 05:00:00,0.002,0.0,0.001,0.231,0.134,0.368,38.69
2018-02-05 05:15:00,0.001,0.0,0.001,0.03,0.131,0.163,38.69
2018-02-05 05:30:00,0.002,0.0,0.001,0.242,0.141,0.386,38.69
2018-02-05 05:45:00,0.001,0.0,0.001,0.021,0.14300000000000002,0.166,38.69
2018-02-05 06:00:00,0.002,0.0,0.001,0.251,0.131,0.385,38.69
2018-02-05 06:15:00,0.001,0.0,0.001,0.049,0.126,0.177,38.69
2018-02-05 06:30:00,0.002,0.0,0.001,0.26,0.037000000000000005,0.30000000000000004,38.69
2018-02-05 06:45:00,0.001,0.0,0.001,0.04,0.027000000000000003,0.069,38.69
2018-02-05 07:00:00,0.002,0.0,0.001,0.27,0.141,0.41400000000000003,38.69
2018-02-05 07:15:00,0.001,0.0,0.001,0.009000000000000001,0.13,0.14100000000000001,38.69
2018-02-05 07:30:00,0.002,0.0,0.001,0.273,0.127,0.403,38.69
2018-02-05 07:45:00,0.001,0.0,0.001,0.009000000000000001,0.132,0.14300000000000002,38.69
2018-02-05 08:00:00,0.002,0.0,0.001,0.273,0.139,0.41500000000000004,38.69
2018-02-05 08:15:00,0.001,0.0,0.001,0.009000000000000001,0.129,0.14,38.69
2018-02-05 08:30:00,0.002,0.0,0.001,0.273,0.08199999999999999,0.358,38.69
2018-02-05 08:45:00,0.001,0.0,0.001,0.009000000000000001,0.018000000000000002,0.029000000000000005,38.69
2018-02-05 09:00:00,0.002,0.0,0.001,0.273,0.019,0.29500000000000004,38.69
2018-02-05 09:15:00,0.001,0.0,0.001,0.03,0.113,0.14500000000000002,38.69
2018-02-05 09:30:00,0.002,0.0,0.001,0.317,0.13,0.45,38.69
2018-02-05 09:45:00,0.001,0.0,0.001,0.021,0.125,0.148,38.69
2018-02-05 10:00:00,0.002,0.0,0.001,0.326,0.077,0.406,38.69
2018-02-05 10:15:00,0.001,0.0,0.001,0.009000000000000001,0.019,0.03,38.69
2018-02-05 10:30:00,0.002,0.0,0.001,0.264,0.065,0.332,38.69
2018-02-05 10:45:00,0.001,0.0,0.001,0.009000000000000001,0.134,0.14500000000000002,38.69
2018-02-05 11:00:00,0.002,0.0,0.001,0.263,0.127,0.393,38.69
2018-02-05 11:15:00,0.001,0.0,0.001,0.009000000000000001,0.124,0.135,38.69
2018-02-05 11:30:00,0.002,0.0,0.001,0.292,0.02,0.315,38.69
2018-02-05 11:45:00,0.001,0.001,0.001,0.009000000000000001,0.024,0.036000000000000004,38.69
2018-02-05 12:00:00,0.002,0.0,0.001,0.29100000000000004,0.141,0.43500000000000005,38.69
2018-02-05 12:15:00,0.001,0.001,0.0,0.008,0.133,0.14300000000000002,38.69
2018-02-05 12:30:00,0.002,0.0,0.001,0.32799999999999996,0.13699999999999998,0.46799999999999997,38.69
2018-02-05 12:45:00,0.001,0.0,0.0,0.008,0.14300000000000002,0.15200000000000002,38.69
2018-02-05 13:00:00,0.002,0.0,0.001,0.32799999999999996,0.14,0.471,38.69
2018-02-05 13:15:00,0.001,0.0,0.0,0.008,0.129,0.138,38.69
2018-02-05 13:30:00,0.002,0.0,0.001,0.3,0.315,0.618,38.69
2018-02-05 13:45:00,0.002,0.001,0.0,0.009000000000000001,0.179,0.191,38.69
2018-02-05 14:00:00,0.002,0.001,0.001,0.302,0.146,0.45199999999999996,38.69
2018-02-05 14:15:00,0.002,0.002,0.0,0.009000000000000001,0.152,0.165,38.69
2018-02-05 14:30:00,0.002,0.001,0.001,0.321,0.149,0.474,38.69
2018-02-05 14:45:00,0.002,0.001,0.0,0.009000000000000001,0.149,0.161,38.69
2018-02-05 15:00:00,0.002,0.0,0.0,0.321,0.142,0.46499999999999997,38.69
2018-02-05 15:15:00,0.001,0.001,0.0,0.009000000000000001,0.134,0.14500000000000002,38.69
2018-02-05 15:30:00,0.002,0.001,0.0,0.311,0.146,0.45999999999999996,38.69
2018-02-05 15:45:00,0.002,0.006999999999999999,0.0,0.008,0.146,0.16299999999999998,38.69
2018-02-05 16:00:00,0.003,0.006,0.0,0.302,0.146,0.45699999999999996,38.69
2018-02-05 16:15:00,0.002,0.004,0.0,0.018000000000000002,0.145,0.16899999999999998,38.69
2018-02-05 16:30:00,0.002,0.0,0.001,0.256,0.132,0.391,38.69
2018-02-05 16:45:00,0.001,0.0,0.0,0.027999999999999997,0.129,0.158,38.69
2018-02-05 17:00:00,0.002,0.0,0.001,0.24600000000000002,0.14,0.389,38.69
2018-02-05 17:15:00,0.001,0.0,0.0,0.037000000000000005,0.142,0.18,38.69
2018-02-05 17:30:00,0.002,0.0,0.001,0.228,0.134,0.365,38.69
2018-02-05 17:45:00,0.001,0.0,0.0,0.047,0.127,0.175,38.69
2018-02-05 18:00:00,0.002,0.0,0.0,0.218,0.051,0.271,38.69
2018-02-05 18:15:00,0.001,0.0,0.0,0.055999999999999994,0.019,0.076,38.69
2018-02-05 18:30:00,0.001,0.001,0.0,0.209,0.081,0.292,38.69
2018-02-05 18:45:00,0.001,0.001,0.0,0.066,0.139,0.20700000000000002,38.69
2018-02-05 19:00:00,0.001,0.001,0.0,0.2,0.129,0.331,38.69
2018-02-05 19:15:00,0.002,0.001,0.0,0.075,0.125,0.203,38.69
2018-02-05 19:30:00,0.002,0.0,0.001,0.237,0.051,0.291,38.69
2018-02-05 19:45:00,0.001,0.0,0.0,0.084,0.019,0.10400000000000001,38.69
2018-02-05 20:00:00,0.002,0.0,0.001,0.228,0.105,0.336,38.69
2018-02-05 20:15:00,0.001,0.0,0.0,0.094,0.134,0.229,38.69
2018-02-05 20:30:00,0.002,0.0,0.001,0.228,0.127,0.358,38.69
2018-02-05 20:45:00,0.002,0.0,0.0,0.10300000000000001,0.11699999999999999,0.222,38.69
2018-02-05 21:00:00,0.003,0.0,0.0,0.21899999999999997,0.019,0.24099999999999996,38.69
2018-02-05 21:15:00,0.002,0.0,0.0,0.11199999999999999,0.028999999999999998,0.143,38.69
2018-02-05 21:30:00,0.002,0.0,0.0,0.2,0.14400000000000002,0.34600000000000003,38.69
2018-02-05 21:45:00,0.002,0.0,0.0,0.122,0.14300000000000002,0.267,38.69
2018-02-05 22:00:00,0.002,0.001,0.0,0.19,0.13,0.323,38.69
2018-02-05 22:15:00,0.002,0.001,0.0,0.131,0.126,0.26,38.69
2018-02-05 22:30:00,0.002,0.001,0.0,0.162,0.13,0.29500000000000004,38.69
2018-02-05 22:45:00,0.003,0.001,0.0,0.141,0.212,0.357,38.69
2018-02-05 23:00:00,0.002,0.001,0.0,0.151,0.281,0.43500000000000005,38.69
2018-02-05 23:15:00,0.002,0.001,0.0,0.14800000000000002,0.14300000000000002,0.29400000000000004,38.69
2018-02-05 23:30:00,0.002,0.001,0.0,0.15,0.158,0.311,38.69
2018-02-05 23:45:00,0.002,0.001,0.0,0.157,0.152,0.312,38.69
2018-02-06 00:00:00,0.001,0.0,0.0,0.141,0.152,0.294,38.69
2018-02-06 00:15:00,0.002,0.001,0.0,0.165,0.15,0.318,38.69
2018-02-06 00:30:00,0.002,0.0,0.0,0.168,0.14,0.31000000000000005,38.69
2018-02-06 00:45:00,0.002,0.001,0.0,0.174,0.151,0.32799999999999996,38.69
2018-02-06 01:00:00,0.002,0.001,0.0,0.16,0.151,0.314,38.69
2018-02-06 01:15:00,0.002,0.0,0.001,0.185,0.149,0.33699999999999997,38.69
2018-02-06 01:30:00,0.001,0.0,0.0,0.16,0.14400000000000002,0.30500000000000005,38.69
2018-02-06 01:45:00,0.001,0.0,0.0,0.19399999999999998,0.132,0.32699999999999996,38.69
2018-02-06 02:00:00,0.001,0.0,0.0,0.151,0.139,0.29100000000000004,38.69
2018-02-06 02:15:00,0.002,0.0,0.001,0.204,0.14400000000000002,0.351,38.69
2018-02-06 02:30:00,0.002,0.0,0.001,0.105,0.146,0.254,38.69
2018-02-06 02:45:00,0.002,0.0,0.001,0.213,0.14,0.356,38.69
2018-02-06 03:00:00,0.002,0.001,0.001,0.096,0.129,0.229,38.69
2018-02-06 03:15:00,0.002,0.001,0.06,0.223,0.13,0.41600000000000004,38.69
2018-02-06 03:30:00,0.003,-0.001,0.797,0.057,0.142,0.9980000000000001,38.69
2018-02-06 03:45:00,0.004,-0.002,1.17,0.22899999999999998,0.141,1.5419999999999998,38.69
2018-02-06 04:00:00,0.003,-0.001,0.828,0.047,0.129,1.006,38.69
2018-02-06 04:15:00,0.002,0.0,0.22699999999999998,0.24,0.085,0.5539999999999999,38.69
2018-02-06 04:30:00,0.002,0.0,0.248,0.02,0.019,0.28900000000000003,38.69
2018-02-06 04:45:00,0.002,0.0,0.151,0.25,0.046,0.449,38.69
2018-02-06 05:00:00,0.002,-0.001,0.7879999999999999,0.01,0.141,0.94,38.69
2018-02-06 05:15:00,0.003,-0.002,1.11,0.257,0.13,1.4979999999999998,38.69
2018-02-06 05:30:00,0.002,0.0,0.16399999999999998,0.008,0.126,0.3,38.69
2018-02-06 05:45:00,0.002,0.0,0.001,0.263,0.134,0.4,38.69
2018-02-06 06:00:00,0.001,0.0,0.001,0.009000000000000001,0.14,0.15100000000000002,38.69
2018-02-06 06:15:00,0.002,0.0,0.001,0.264,0.129,0.396,38.69
2018-02-06 06:30:00,0.001,0.0,0.001,0.03,0.073,0.105,38.69
2018-02-06 06:45:00,0.002,0.0,0.001,0.289,0.018000000000000002,0.31,38.69
2018-02-06 07:00:00,0.001,0.0,0.001,0.021,0.019,0.041999999999999996,38.69
2018-02-06 07:15:00,0.002,0.0,0.001,0.299,0.128,0.43,38.69
2018-02-06 07:30:00,0.001,0.0,0.001,0.04,0.13,0.17200000000000001,38.69
2018-02-06 07:45:00,0.002,0.0,0.001,0.308,0.21600000000000003,0.527,38.69
2018-02-06 08:00:00,0.001,0.0,0.001,0.03,0.289,0.32099999999999995,38.69
2018-02-06 08:15:00,0.002,0.0,0.001,0.315,0.138,0.456,38.69
2018-02-06 08:30:00,0.001,0.0,0.001,0.009000000000000001,0.155,0.166,38.69
2018-02-06 08:45:00,0.002,0.0,0.001,0.253,0.151,0.40700000000000003,38.69
2018-02-06 09:00:00,0.001,0.0,0.001,0.009000000000000001,0.14,0.15100000000000002,38.69
2018-02-06 09:15:00,0.002,0.0,0.001,0.253,0.132,0.388,38.69
2018-02-06 09:30:00,0.001,0.0,0.001,0.009000000000000001,0.132,0.14300000000000002,38.69
2018-02-06 09:45:00,0.002,0.0,0.001,0.262,0.141,0.406,38.69
2018-02-06 10:00:00,0.001,0.0,0.001,0.009000000000000001,0.13699999999999998,0.148,38.69
2018-02-06 10:15:00,0.002,0.0,0.001,0.262,0.128,0.393,38.69
2018-02-06 10:30:00,0.001,0.0,0.001,0.009000000000000001,0.085,0.096,38.69
2018-02-06 10:45:00,0.002,0.0,0.001,0.299,0.019,0.321,38.69
2018-02-06 11:00:00,0.001,0.0,0.001,0.009000000000000001,0.055999999999999994,0.06699999999999999,38.69
2018-02-06 11:15:00,0.002,0.0,0.001,0.298,0.136,0.437,38.69
2018-02-06 11:30:00,0.001,0.001,0.0,0.009000000000000001,0.127,0.138,38.69
2018-02-06 11:45:00,0.002,0.001,0.001,0.289,0.125,0.418,38.69
2018-02-06 12:00:00,0.001,0.0,0.0,0.009000000000000001,0.135,0.14500000000000002,38.69
2018-02-06 12:15:00,0.002,0.0,0.001,0.287,0.142,0.43199999999999994,38.69
2018-02-06 12:30:00,0.002,0.001,0.0,0.008,0.142,0.153,38.69
2018-02-06 12:45:00,0.003,0.001,0.0,0.32299999999999995,0.14300000000000002,0.47,38.69
2018-02-06 13:00:00,0.002,0.002,0.0,0.008,0.14300000000000002,0.15500000000000003,38.69
2018-02-06 13:15:00,0.003,0.002,0.001,0.325,0.14300000000000002,0.47400000000000003,38.69
2018-02-06 13:30:00,0.002,0.001,0.0,0.009000000000000001,0.14400000000000002,0.15600000000000003,38.69
2018-02-06 13:45:00,0.003,0.001,0.001,0.251,0.14300000000000002,0.399,38.69
2018-02-06 14:00:00,0.002,0.001,0.0,0.008,0.131,0.14200000000000002,38.69
2018-02-06 14:15:00,0.002,0.0,0.001,0.252,0.142,0.397,38.69
2018-02-06 14:30:00,0.001,0.0,0.0,0.009000000000000001,0.14300000000000002,0.15300000000000002,38.69
2018-02-06 14:45:00,0.002,0.0,0.001,0.252,0.14300000000000002,0.398,38.69
2018-02-06 15:00:00,0.001,0.0,0.0,0.018000000000000002,0.141,0.15999999999999998,38.69
2018-02-06 15:15:00,0.002,0.0,0.001,0.243,0.129,0.375,38.69
2018-02-06 15:30:00,0.001,0.0,0.0,0.027000000000000003,0.13,0.158,38.69
2018-02-06 15:45:00,0.002,0.0,0.001,0.29,0.14,0.433,38.69
2018-02-06 16:00:00,0.001,0.0,0.0,0.037000000000000005,0.14300000000000002,0.18100000000000002,38.69
2018-02-06 16:15:00,0.002,0.0,0.001,0.282,0.382,0.667,38.69
2018-02-06 16:30:00,0.001,0.0,0.0,0.046,0.109,0.156,38.69
2018-02-06 16:45:00,0.002,0.0,0.001,0.254,0.147,0.404,38.69
2018-02-06 17:00:00,0.001,0.0,0.0,0.055,0.153,0.209,38.69
2018-02-06 17:15:00,0.002,0.0,0.001,0.244,0.153,0.4,38.69
